TransactionID,AccountID,Date,Type,Amount,Fee
2179,83.0,2017-04-13 13:53:20,Transfer,2645.36,0
218,118.0,2001-10-19 06:33:32,Deposit,40.86,5
2180,69.0,2017-04-17 13:16:35,Deposit,990.55,5
2181,140.0,2017-04-21 19:58:34,Deposit,362.28,50
2182,48.0,2017-04-28 14:26:38,Deposit,1029.54,50
2183,121.0,2017-05-01 18:55:02,Withdrawal,519.99,100
2184,1.0,2017-05-13 03:22:51,Deposit,242.58,50
2185,146.0,2017-05-14 07:51:04,Deposit,2555.65,5
2186,20.0,2017-05-17 03:46:03,Deposit,1705.03,5
2187,84.0,2017-05-26 15:19:12,Deposit,91.24,5
2188,97.0,2017-05-28 09:28:18,Transfer,2032.7,0
2189,113.0,2017-05-29 18:27:49,Deposit,2170.07,50
219,59.0,2001-10-21 17:17:32,Deposit,1387.27,5
2190,108.0,2017-05-29 20:00:02,Deposit,195.16,50
2191,111.0,2017-05-31 06:34:24,Deposit,944.25,5
2192,110.0,2017-06-09 10:47:37,Transfer,787.87,0
2193,142.0,2017-06-11 00:46:52,Withdrawal,735.07,100
2194,59.0,2017-06-19 14:03:13,Withdrawal,2795.04,100
2195,8.0,2017-06-19 18:18:24,Deposit,424.31,50
2196,111.0,2017-06-20 11:50:42,Deposit,2673.13,5
2197,87.0,2017-06-26 02:39:09,Deposit,404.44,50
2198,130.0,2017-06-28 12:33:53,Deposit,378.25,5
2199,72.0,2017-06-30 21:20:08,Transfer,1835.1,0
22,63.0,2000-03-05 02:48:56,Transfer,2398.87,0
220,55.0,2001-10-23 10:08:15,Deposit,1421.45,50
2200,34.0,2017-07-07 05:05:51,Deposit,583.13,50
2201,48.0,2017-07-09 00:00:57,Deposit,1817.67,50
2202,122.0,2017-07-14 18:51:38,Deposit,1815.09,5
2203,69.0,2017-07-15 00:17:35,Withdrawal,625.06,100
2204,140.0,2017-07-24 04:46:46,Deposit,1630.71,50
2205,142.0,2017-07-24 13:18:43,Deposit,910.18,5
2206,106.0,2017-07-28 05:45:21,Transfer,2260.18,0
2207,34.0,2017-08-03 16:12:12,Deposit,447.27,50
2208,38.0,2017-08-06 16:45:12,Transfer,46.08,0
2209,146.0,2017-08-07 05:52:57,Withdrawal,131.52,100
221,82.0,2001-11-03 16:17:26,Deposit,2964.19,50
2210,119.0,2017-08-08 09:15:30,Deposit,2738.55,50
2211,47.0,2017-08-12 12:14:57,Deposit,29.49,50
2212,85.0,2017-08-18 14:26:44,Deposit,860.0,5
2213,145.0,2017-08-25 05:05:33,Deposit,2389.68,50
2214,133.0,2017-08-27 13:40:34,Deposit,198.72,50
2215,22.0,2017-08-28 05:22:28,Deposit,844.49,5
2216,109.0,2017-09-03 22:31:08,Deposit,1091.87,50
2217,36.0,2017-09-06 04:36:52,Deposit,1319.48,5
2218,72.0,2017-09-06 07:07:10,Withdrawal,2313.79,100
2219,83.0,2017-09-06 16:17:32,Deposit,75.51999999999998,5
222,116.0,2001-11-06 03:17:44,Deposit,510.28,50
2220,73.0,2017-09-06 22:47:27,Deposit,287.53,50
2221,2.0,2017-09-07 13:56:00,Deposit,1874.76,50
2222,116.0,2017-09-09 16:48:14,Deposit,745.33,50
2223,114.0,2017-09-09 17:49:12,Deposit,2215.48,5
2224,98.0,2017-09-17 12:20:58,Deposit,902.08,50
2225,116.0,2017-09-18 09:38:29,Deposit,170.3,50
2226,115.0,2017-09-18 21:08:14,Deposit,2926.64,50
2227,5.0,2017-09-19 06:08:47,Deposit,2441.34,50
2228,106.0,2017-09-21 20:18:30,Transfer,2048.58,0
2229,68.0,2017-09-24 11:47:49,Deposit,1873.55,50
223,45.0,2001-11-06 07:20:38,Deposit,2219.51,50
2230,8.0,2017-09-26 22:28:44,Deposit,970.27,50
2231,127.0,2017-10-02 03:07:50,Deposit,269.72,50
2232,124.0,2017-10-04 15:54:22,Deposit,2853.53,5
2233,119.0,2017-10-08 12:58:18,Deposit,1037.54,50
2234,143.0,2017-10-09 11:25:41,Deposit,888.4099999999999,50
2235,96.0,2017-10-13 10:07:29,Deposit,889.0,50
2236,91.0,2017-10-14 20:27:47,Deposit,2157.77,50
2237,22.0,2017-10-18 14:40:25,Withdrawal,2061.34,100
2238,4.0,2017-10-18 16:44:03,Transfer,1683.28,0
2239,98.0,2017-10-18 18:16:59,Deposit,1763.21,50
224,48.0,2001-11-08 18:35:49,Deposit,1437.59,50
2240,83.0,2017-10-19 02:30:39,Withdrawal,84.48999999999998,100
2241,109.0,2017-10-19 02:56:50,Deposit,292.51,50
2242,34.0,2017-10-20 02:38:18,Deposit,1602.42,50
2243,39.0,2017-10-20 22:07:36,Deposit,991.07,50
2244,84.0,2017-10-30 21:53:51,Transfer,1792.71,0
2245,64.0,2017-11-02 02:59:33,Withdrawal,1678.68,100
2246,95.0,2017-11-03 19:25:41,Transfer,1689.34,0
2247,106.0,2017-11-07 01:49:43,Transfer,1442.3,0
2248,55.0,2017-11-07 11:14:41,Deposit,42.82,50
2249,48.0,2017-11-14 08:06:27,Deposit,1910.15,50
225,35.0,2001-11-08 21:10:33,Deposit,2757.12,50
2250,111.0,2017-11-14 16:56:20,Deposit,2460.62,5
2251,40.0,2017-11-14 18:10:15,Withdrawal,2314.68,100
2252,55.0,2017-11-15 05:08:22,Deposit,2886.73,50
2253,8.0,2017-11-16 08:02:10,Deposit,2104.68,50
2254,79.0,2017-11-17 09:13:24,Deposit,1314.13,50
2255,40.0,2017-11-19 14:03:43,Deposit,902.65,5
2256,40.0,2017-11-21 16:19:47,Transfer,235.31,0
2257,54.0,2017-11-21 21:12:13,Transfer,306.04,0
2258,54.0,2017-11-24 02:12:22,Transfer,357.39,0
2259,42.0,2017-11-26 06:52:59,Deposit,2495.72,5
226,29.0,2001-11-09 03:17:30,Deposit,2010.15,50
2260,113.0,2017-11-27 01:50:51,Deposit,2294.93,50
2261,144.0,2017-11-28 23:18:59,Transfer,1456.44,0
2262,84.0,2017-11-29 07:00:32,Deposit,915.23,5
2263,47.0,2017-12-03 19:57:01,Deposit,2299.82,50
2264,39.0,2017-12-06 23:36:06,Deposit,1846.18,50
2265,93.0,2017-12-09 19:00:06,Transfer,2338.6,0
2266,109.0,2017-12-17 12:49:54,Deposit,536.82,50
2267,51.0,2017-12-22 14:14:24,Deposit,2539.65,50
2268,75.0,2017-12-29 04:17:58,Deposit,1330.14,50
2269,39.0,2017-12-31 10:36:33,Deposit,253.69,50
227,77.0,2001-11-09 15:15:29,Deposit,638.77,50
2270,10.0,2018-01-01 22:29:03,Transfer,830.07,0
2271,95.0,2018-01-07 19:01:51,Deposit,2904.49,5
2272,51.0,2018-01-08 06:20:53,Deposit,1759.82,50
2273,97.0,2018-01-14 16:14:15,Deposit,29.79,5
2274,2.0,2018-01-15 18:14:32,Deposit,1127.2,50
2275,124.0,2018-01-18 02:31:38,Transfer,689.11,0
2276,6.0,2018-01-25 19:54:17,Transfer,2358.22,0
2277,100.0,2018-01-28 05:13:17,Deposit,363.73,50
2278,21.0,2018-01-28 16:24:50,Deposit,1879.72,50
2279,144.0,2018-02-01 00:08:23,Withdrawal,2903.68,100
228,16.0,2001-11-12 04:13:04,Deposit,418.14,50
2280,36.0,2018-02-02 06:05:07,Deposit,240.72,5
2281,10.0,2018-02-04 17:15:25,Withdrawal,310.31,100
2282,16.0,2018-02-05 18:33:20,Deposit,2880.73,50
2283,111.0,2018-02-07 15:42:39,Transfer,2421.0,0
2284,136.0,2018-02-09 21:26:38,Deposit,63.57,50
2285,21.0,2018-02-11 13:33:09,Deposit,2895.83,50
2286,34.0,2018-02-12 22:31:30,Deposit,2517.17,50
2287,96.0,2018-02-13 08:37:51,Deposit,1869.52,50
2288,56.0,2018-02-15 09:43:49,Deposit,1239.72,50
2289,89.0,2018-02-15 17:33:15,Transfer,406.69,0
229,38.0,2001-11-14 22:25:19,Withdrawal,333.03,100
2290,46.0,2018-02-17 02:19:54,Deposit,2875.19,50
2291,93.0,2018-02-18 09:58:17,Deposit,283.65,5
2292,21.0,2018-02-22 11:32:09,Deposit,1441.53,50
2293,38.0,2018-02-24 17:37:01,Withdrawal,749.77,100
2294,4.0,2018-02-24 22:04:47,Transfer,2606.31,0
2295,23.0,2018-02-25 15:39:24,Deposit,2572.9,50
2296,77.0,2018-03-07 23:51:11,Deposit,603.83,50
2297,73.0,2018-03-08 13:04:15,Deposit,2506.51,50
2298,89.0,2018-03-11 02:30:11,Transfer,1062.22,0
2299,114.0,2018-03-15 09:14:34,Withdrawal,552.65,100
23,68.0,2000-03-05 18:57:24,Deposit,99.63,50
230,127.0,2001-11-15 07:27:33,Deposit,2200.07,50
2300,4.0,2018-03-16 03:53:09,Transfer,2113.83,0
2301,98.0,2018-03-16 23:27:36,Deposit,95.81,50
2302,92.0,2018-03-19 16:25:17,Deposit,876.6699999999998,50
2303,4.0,2018-03-26 18:04:10,Transfer,1872.94,0
2304,36.0,2018-03-30 03:45:56,Transfer,1157.29,0
2305,83.0,2018-04-04 03:40:15,Transfer,1949.24,0
2306,2.0,2018-04-11 04:13:01,Deposit,2506.09,50
2307,35.0,2018-04-14 02:03:19,Deposit,420.29,50
2308,130.0,2018-04-14 23:47:00,Transfer,1581.05,0
2309,85.0,2018-04-16 06:14:42,Transfer,2163.19,0
231,11.0,2001-11-18 14:00:06,Transfer,2377.42,0
2310,21.0,2018-04-22 02:22:42,Deposit,1345.78,50
2311,56.0,2018-04-23 15:57:29,Deposit,1129.84,50
2312,46.0,2018-04-27 05:04:08,Deposit,2732.84,50
2313,86.0,2018-04-29 06:29:54,Deposit,2877.89,5
2314,8.0,2018-05-03 22:02:34,Deposit,2240.87,50
2315,86.0,2018-05-09 08:02:44,Withdrawal,748.99,100
2316,141.0,2018-05-13 10:36:11,Deposit,2921.94,5
2317,28.0,2018-05-15 05:28:58,Deposit,2381.23,50
2318,6.0,2018-05-18 11:39:55,Withdrawal,634.94,100
2319,53.0,2018-05-22 08:26:04,Deposit,2856.47,50
232,67.0,2001-11-24 08:00:13,Deposit,1616.65,50
2320,113.0,2018-05-23 17:55:37,Deposit,1474.93,50
2321,146.0,2018-05-24 17:49:13,Deposit,2205.46,5
2322,28.0,2018-05-26 16:58:04,Deposit,2803.36,50
2323,29.0,2018-05-31 02:23:45,Deposit,2660.69,50
2324,96.0,2018-06-05 20:16:01,Deposit,1673.55,50
2325,83.0,2018-06-07 23:57:49,Withdrawal,2028.22,100
2326,59.0,2018-06-13 15:31:01,Deposit,2704.81,5
2327,46.0,2018-06-16 04:28:13,Deposit,2951.55,50
2328,116.0,2018-06-19 20:44:32,Deposit,672.43,50
2329,68.0,2018-07-02 00:31:15,Deposit,945.9,50
233,129.0,2001-11-25 23:35:49,Transfer,514.22,0
2330,95.0,2018-07-12 03:28:07,Transfer,1644.38,0
2331,75.0,2018-07-19 12:00:47,Deposit,1399.46,50
2332,86.0,2018-07-25 19:21:59,Deposit,142.56,5
2333,109.0,2018-07-27 06:47:44,Deposit,2490.95,50
2334,73.0,2018-08-01 06:15:53,Deposit,2705.96,50
2335,148.0,2018-08-01 12:25:54,Deposit,1282.21,5
2336,130.0,2018-08-04 17:22:13,Deposit,1722.38,5
2337,6.0,2018-08-07 03:46:37,Withdrawal,2044.86,100
2338,29.0,2018-08-13 19:41:55,Deposit,314.19,50
2339,20.0,2018-08-16 02:59:37,Transfer,1124.7,0
234,8.0,2001-11-26 00:24:00,Deposit,2000.37,50
2340,69.0,2018-08-18 13:21:39,Deposit,2509.67,5
2341,134.0,2018-08-19 11:48:31,Deposit,767.4099999999999,50
2342,58.0,2018-08-20 22:09:29,Deposit,355.91,50
2343,15.0,2018-08-23 16:09:38,Deposit,808.27,5
2344,141.0,2018-08-26 22:39:25,Withdrawal,1061.91,100
2345,53.0,2018-09-03 05:59:29,Deposit,1753.61,50
2346,111.0,2018-09-12 22:36:15,Deposit,740.15,5
2347,86.0,2018-09-17 17:35:20,Deposit,421.42,5
2348,123.0,2018-09-21 03:05:07,Deposit,555.01,50
2349,20.0,2018-09-24 00:23:49,Deposit,2991.51,5
235,73.0,2001-11-27 12:51:06,Deposit,193.66,50
2350,110.0,2018-09-26 22:29:51,Deposit,1863.1,5
2351,113.0,2018-09-30 02:13:09,Deposit,1979.06,50
2352,42.0,2018-09-30 12:27:41,Transfer,1553.74,0
2353,114.0,2018-10-06 09:40:48,Transfer,1277.8,0
2354,28.0,2018-10-26 22:47:26,Deposit,938.72,50
2355,82.0,2018-10-28 14:56:14,Deposit,331.6,50
2356,32.0,2018-11-02 00:44:27,Deposit,1219.63,50
2357,106.0,2018-11-05 19:51:02,Deposit,285.82,5
2358,2.0,2018-11-07 19:23:00,Deposit,2074.29,50
2359,89.0,2018-11-10 15:45:48,Withdrawal,2984.8,100
236,77.0,2001-12-02 12:38:32,Deposit,992.57,50
2360,59.0,2018-11-12 18:45:09,Withdrawal,728.6799999999998,100
2361,56.0,2018-11-13 03:32:46,Deposit,91.62,50
2362,142.0,2018-11-13 08:07:28,Transfer,2597.82,0
2363,111.0,2018-11-15 11:12:56,Withdrawal,1402.49,100
2364,21.0,2018-11-15 15:56:28,Deposit,1282.85,50
2365,130.0,2018-11-20 09:21:24,Deposit,1253.63,5
2366,122.0,2018-11-21 04:36:25,Deposit,959.8900000000002,5
2367,92.0,2018-11-24 12:56:19,Deposit,664.27,50
2368,146.0,2018-11-29 03:01:04,Transfer,267.42,0
2369,113.0,2018-12-05 17:49:21,Deposit,387.43,50
237,92.0,2001-12-24 02:13:44,Deposit,1638.11,50
2370,7.0,2018-12-07 16:21:03,Deposit,2567.56,50
2371,54.0,2018-12-12 01:10:14,Transfer,2287.19,0
2372,130.0,2018-12-15 19:07:40,Deposit,2198.64,5
2373,40.0,2018-12-18 09:13:10,Transfer,1174.97,0
2374,127.0,2018-12-22 20:47:13,Deposit,1537.31,50
2375,8.0,2018-12-22 23:36:25,Deposit,1431.25,50
2376,100.0,2019-01-11 12:04:21,Deposit,2234.44,50
2377,136.0,2019-01-13 14:26:08,Deposit,317.72,50
2378,55.0,2019-01-15 18:53:08,Deposit,75.51999999999998,50
2379,95.0,2019-01-18 06:18:47,Deposit,211.32,5
238,86.0,2001-12-25 12:39:32,Deposit,995.78,5
2380,145.0,2019-01-20 19:31:47,Deposit,1099.84,50
2381,46.0,2019-01-21 21:05:50,Deposit,1599.82,50
2382,1.0,2019-01-25 14:26:00,Deposit,1163.95,50
2383,48.0,2019-01-27 07:50:58,Deposit,656.99,50
2384,11.0,2019-01-28 23:34:22,Deposit,572.61,5
2385,22.0,2019-01-29 20:39:01,Transfer,2261.71,0
2386,115.0,2019-01-31 01:22:37,Deposit,2154.8,50
2387,58.0,2019-02-02 09:59:47,Deposit,872.5499999999998,50
2388,91.0,2019-02-03 22:45:33,Deposit,2318.25,50
2389,24.0,2019-02-16 11:52:51,Deposit,2424.71,50
239,56.0,2001-12-28 00:50:08,Deposit,2202.67,50
2390,113.0,2019-02-17 11:12:30,Deposit,1879.79,50
2391,122.0,2019-02-20 04:04:02,Transfer,13.01,0
2392,134.0,2019-02-20 08:21:17,Deposit,524.9,50
2393,85.0,2019-02-22 04:13:38,Transfer,612.38,0
2394,8.0,2019-02-27 10:18:49,Deposit,1102.08,50
2395,97.0,2019-02-27 17:37:23,Withdrawal,2121.67,100
2396,133.0,2019-03-07 11:56:45,Deposit,39.07,50
2397,111.0,2019-03-21 15:22:08,Deposit,2042.29,5
2398,38.0,2019-03-22 20:42:18,Transfer,781.08,0
2399,88.0,2019-03-25 07:38:25,Transfer,2471.48,0
24,67.0,2000-03-12 11:10:01,Deposit,1121.89,50
240,69.0,2001-12-28 03:24:20,Withdrawal,2241.86,100
2400,93.0,2019-03-26 10:51:55,Transfer,871.9299999999998,0
2401,82.0,2019-03-30 17:11:28,Deposit,1440.31,50
2402,145.0,2019-03-30 23:56:32,Deposit,2112.24,50
2403,109.0,2019-04-01 08:41:57,Deposit,1187.61,50
2404,59.0,2019-04-02 01:40:47,Transfer,2485.19,0
2405,52.0,2019-04-05 20:35:49,Deposit,1461.26,50
2406,113.0,2019-04-06 04:58:44,Deposit,329.44,50
2407,84.0,2019-04-06 10:48:20,Withdrawal,1358.3,100
2408,114.0,2019-04-20 10:47:07,Deposit,1735.44,5
2409,11.0,2019-04-20 13:23:54,Withdrawal,2505.41,100
241,136.0,2001-12-31 03:33:40,Deposit,1831.49,50
2410,87.0,2019-04-27 05:45:20,Deposit,1574.08,50
2411,10.0,2019-04-28 19:38:30,Deposit,486.48,5
2412,2.0,2019-05-01 17:12:40,Deposit,1572.4,50
2413,24.0,2019-05-06 12:22:30,Deposit,702.39,50
2414,21.0,2019-05-10 11:40:44,Deposit,2424.94,50
2415,123.0,2019-05-11 07:27:33,Deposit,299.99,50
2416,32.0,2019-05-13 02:13:39,Deposit,2378.28,50
2417,89.0,2019-05-13 13:21:05,Deposit,1417.69,5
2418,140.0,2019-05-14 06:06:57,Deposit,73.40999999999998,50
2419,6.0,2019-05-17 15:14:59,Transfer,2954.55,0
242,142.0,2002-01-02 03:42:19,Deposit,1968.25,5
2420,108.0,2019-05-23 12:16:33,Deposit,498.99,50
2421,96.0,2019-05-28 03:33:51,Deposit,1665.04,50
2422,23.0,2019-05-29 10:41:55,Deposit,1958.75,50
2423,23.0,2019-05-29 13:36:40,Deposit,2596.04,50
2424,77.0,2019-05-30 18:25:26,Deposit,2138.31,50
2425,89.0,2019-06-03 12:05:47,Transfer,1819.43,0
2426,109.0,2019-06-05 19:26:36,Deposit,1821.5,50
2427,114.0,2019-06-05 21:54:26,Withdrawal,815.57,100
2428,86.0,2019-06-06 07:01:01,Deposit,238.37,5
2429,97.0,2019-06-10 06:00:53,Withdrawal,2870.49,100
243,119.0,2002-01-14 04:24:00,Deposit,228.85,50
2430,129.0,2019-06-10 16:52:01,Withdrawal,1171.26,100
2431,82.0,2019-06-11 14:47:42,Deposit,1184.93,50
2432,113.0,2019-06-15 15:28:49,Deposit,958.83,50
2433,47.0,2019-06-16 07:50:37,Deposit,861.89,50
2434,79.0,2019-06-17 18:05:40,Deposit,557.3,50
2435,148.0,2019-06-18 12:05:31,Transfer,949.96,0
2436,122.0,2019-06-21 04:20:57,Deposit,2876.82,5
2437,119.0,2019-06-22 01:55:48,Deposit,2558.92,50
2438,29.0,2019-06-23 23:28:18,Deposit,1418.23,50
2439,127.0,2019-06-25 06:18:12,Deposit,812.32,50
244,144.0,2002-01-14 23:30:44,Deposit,2406.77,5
2440,98.0,2019-06-28 02:02:05,Deposit,2053.95,50
2441,21.0,2019-06-29 17:38:59,Deposit,2975.11,50
2442,93.0,2019-07-01 17:31:55,Transfer,1457.62,0
2443,39.0,2019-07-07 11:12:35,Deposit,690.46,50
2444,24.0,2019-07-09 16:55:26,Deposit,1608.53,50
2445,59.0,2019-07-10 00:55:02,Withdrawal,347.41,100
2446,36.0,2019-07-14 10:54:28,Withdrawal,2493.65,100
2447,66.0,2019-07-15 18:19:38,Deposit,998.38,50
2448,129.0,2019-07-19 22:48:26,Deposit,2496.4,5
2449,90.0,2019-07-21 09:07:55,Deposit,2466.54,50
245,10.0,2002-01-16 07:18:25,Withdrawal,2987.82,100
2450,46.0,2019-07-21 20:28:03,Deposit,1739.88,50
2451,146.0,2019-07-27 14:59:12,Transfer,434.89,0
2452,125.0,2019-07-28 16:50:27,Deposit,2672.56,5
2453,23.0,2019-07-29 03:04:43,Deposit,518.67,50
2454,86.0,2019-08-04 21:49:41,Deposit,2485.38,5
2455,21.0,2019-08-07 12:07:52,Deposit,2772.79,50
2456,66.0,2019-08-11 15:47:10,Deposit,2299.92,50
2457,125.0,2019-08-12 06:59:48,Withdrawal,2649.74,100
2458,124.0,2019-08-14 06:48:37,Withdrawal,1668.08,100
2459,45.0,2019-08-17 18:12:54,Deposit,754.9099999999999,50
246,83.0,2002-01-16 09:11:24,Transfer,729.76,0
2460,134.0,2019-08-17 21:52:46,Deposit,2494.8,50
2461,47.0,2019-08-26 15:55:47,Deposit,1467.87,50
2462,28.0,2019-08-31 06:45:35,Deposit,2362.81,50
2463,24.0,2019-08-31 08:52:16,Deposit,1981.58,50
2464,83.0,2019-09-02 15:26:15,Withdrawal,494.28,100
2465,56.0,2019-09-02 21:17:51,Deposit,814.5399999999998,50
2466,52.0,2019-09-06 05:43:31,Deposit,1856.49,50
2467,4.0,2019-09-09 21:22:22,Withdrawal,1041.31,100
2468,84.0,2019-09-13 03:25:20,Deposit,282.73,5
2469,24.0,2019-09-17 20:35:21,Deposit,2121.62,50
247,139.0,2002-01-17 00:31:14,Deposit,1964.07,5
2470,121.0,2019-09-20 10:20:25,Deposit,1458.68,5
2471,44.0,2019-09-21 08:54:57,Transfer,117.82,0
2472,21.0,2019-09-23 00:41:04,Deposit,2193.25,50
2473,1.0,2019-09-27 11:20:43,Deposit,221.39,50
2474,110.0,2019-09-29 07:54:21,Transfer,1760.26,0
2475,121.0,2019-10-01 04:55:47,Withdrawal,1273.86,100
2476,47.0,2019-10-02 00:57:53,Deposit,2436.52,50
2477,54.0,2019-10-08 19:09:27,Transfer,441.13,0
2478,29.0,2019-10-09 05:36:56,Deposit,756.3099999999998,50
2479,16.0,2019-10-15 19:06:50,Deposit,1485.73,50
248,95.0,2002-01-17 19:54:05,Transfer,2303.3,0
2480,58.0,2019-10-16 13:12:41,Deposit,617.4,50
2481,53.0,2019-10-19 19:59:23,Deposit,2490.77,50
2482,97.0,2019-10-20 16:01:41,Transfer,1607.48,0
2483,97.0,2019-11-01 01:36:48,Transfer,2208.91,0
2484,16.0,2019-11-02 07:59:49,Deposit,2958.55,50
2485,7.0,2019-11-07 15:12:17,Deposit,1154.07,50
2486,72.0,2019-11-09 01:47:17,Deposit,818.6,5
2487,73.0,2019-11-10 11:24:39,Deposit,2083.58,50
2488,92.0,2019-11-14 06:56:15,Deposit,1755.16,50
2489,96.0,2019-11-15 17:18:24,Deposit,444.21,50
249,116.0,2002-01-23 12:11:28,Deposit,1737.86,50
2490,56.0,2019-11-16 21:31:43,Deposit,1266.53,50
2491,58.0,2019-11-18 11:23:22,Deposit,1144.19,50
2492,36.0,2019-11-23 08:37:54,Transfer,300.52,0
2493,72.0,2019-11-28 06:33:47,Withdrawal,2575.0,100
2494,38.0,2019-11-29 02:31:04,Deposit,502.81,5
2495,24.0,2019-12-02 16:34:58,Deposit,2916.73,50
2496,32.0,2019-12-04 04:25:29,Deposit,1469.89,50
2497,83.0,2019-12-05 15:46:14,Withdrawal,459.98,100
2498,52.0,2019-12-09 21:58:50,Deposit,800.1699999999998,50
2499,144.0,2019-12-11 16:49:03,Withdrawal,1641.31,100
25,4.0,2000-03-13 03:30:57,Deposit,2873.28,5
250,129.0,2002-01-24 04:35:09,Deposit,1802.71,5
2500,20.0,2019-12-24 05:16:32,Transfer,2472.98,0
2501,85.0,2019-12-24 13:43:23,Deposit,958.68,5
2502,66.0,2019-12-26 00:45:55,Deposit,975.4,50
2503,100.0,2019-12-29 11:26:05,Deposit,2500.91,50
2504,73.0,2019-12-30 04:02:14,Deposit,1934.56,50
2505,133.0,2020-01-01 02:09:50,Deposit,1436.15,50
2506,72.0,2020-01-03 06:37:17,Deposit,2555.99,5
2507,55.0,2020-01-05 10:55:19,Deposit,1311.85,50
2508,68.0,2020-01-14 12:11:12,Deposit,1147.07,50
2509,133.0,2020-01-20 13:36:08,Deposit,1091.71,50
251,45.0,2002-01-24 08:32:11,Deposit,750.75,50
2510,93.0,2020-01-21 19:32:24,Transfer,2122.61,0
2511,55.0,2020-01-23 14:16:53,Deposit,1537.28,50
2512,72.0,2020-01-30 07:13:59,Deposit,2674.98,5
2513,145.0,2020-02-01 00:06:23,Deposit,1909.54,50
2514,34.0,2020-02-01 04:26:54,Deposit,912.58,50
2515,118.0,2020-02-01 11:18:49,Deposit,2448.64,5
2516,91.0,2020-02-03 22:12:37,Deposit,1446.31,50
2517,34.0,2020-02-04 04:33:19,Deposit,1519.24,50
2518,112.0,2020-02-05 16:50:27,Transfer,2182.58,0
2519,22.0,2020-02-10 04:19:47,Transfer,2077.89,0
252,133.0,2002-02-02 21:38:37,Deposit,2519.2,50
2520,98.0,2020-02-10 06:04:17,Deposit,296.53,50
2521,56.0,2020-02-16 21:52:02,Deposit,1933.58,50
2522,34.0,2020-02-19 06:18:51,Deposit,2061.18,50
2523,92.0,2020-02-19 06:45:49,Deposit,2048.69,50
2524,148.0,2020-02-20 10:30:39,Deposit,923.66,5
2525,78.0,2020-02-24 03:32:00,Deposit,2371.83,50
2526,8.0,2020-02-28 17:11:08,Deposit,1878.34,50
2527,95.0,2020-03-01 21:38:55,Deposit,1745.0,5
2528,53.0,2020-03-04 03:17:09,Deposit,458.76,50
2529,36.0,2020-03-04 20:51:45,Deposit,587.85,5
253,78.0,2002-02-11 21:59:07,Deposit,2342.82,50
2530,111.0,2020-03-07 17:41:06,Withdrawal,2547.36,100
2531,36.0,2020-03-09 23:41:41,Transfer,1797.83,0
2532,100.0,2020-03-14 15:01:33,Deposit,2595.78,50
2533,122.0,2020-03-16 10:45:31,Withdrawal,1955.11,100
2534,136.0,2020-03-18 04:12:32,Deposit,856.2899999999998,50
2535,142.0,2020-03-19 16:44:02,Deposit,215.94,5
2536,34.0,2020-03-20 12:19:24,Deposit,2312.65,50
2537,85.0,2020-03-21 13:10:25,Withdrawal,789.07,100
2538,92.0,2020-03-30 00:24:40,Deposit,1361.23,50
2539,98.0,2020-04-01 13:53:22,Deposit,2009.55,50
254,39.0,2002-02-19 23:59:21,Deposit,2564.52,50
2540,133.0,2020-04-01 18:53:22,Deposit,2464.84,50
2541,15.0,2020-04-02 06:37:12,Deposit,1559.13,5
2542,34.0,2020-04-06 05:23:02,Deposit,2172.76,50
2543,141.0,2020-04-12 18:26:30,Withdrawal,227.91,100
2544,88.0,2020-04-13 08:07:12,Deposit,350.36,5
2545,20.0,2020-04-14 11:14:27,Deposit,2264.91,5
2546,23.0,2020-04-15 05:02:36,Deposit,1181.83,50
2547,145.0,2020-04-16 07:30:19,Deposit,1780.76,50
2548,73.0,2020-04-16 20:50:33,Deposit,2734.89,50
2549,63.0,2020-04-24 07:18:21,Withdrawal,1995.24,100
255,72.0,2002-02-21 07:25:27,Deposit,77.42,5
2550,6.0,2020-04-24 07:33:51,Withdrawal,829.4099999999999,100
2551,35.0,2020-04-26 16:37:39,Deposit,1498.44,50
2552,130.0,2020-05-05 21:16:20,Withdrawal,1304.4,100
2553,124.0,2020-05-09 13:39:50,Withdrawal,801.6,100
2554,63.0,2020-05-09 21:45:10,Deposit,2050.83,5
2555,111.0,2020-05-16 03:52:00,Withdrawal,2709.35,100
2556,35.0,2020-05-17 18:17:42,Deposit,1207.98,50
2557,1.0,2020-05-23 21:31:54,Deposit,1522.81,50
2558,16.0,2020-05-25 11:54:57,Deposit,301.45,50
2559,44.0,2020-05-25 22:30:10,Deposit,309.34,5
256,52.0,2002-02-21 20:16:57,Deposit,207.75,50
2560,63.0,2020-05-26 06:27:50,Withdrawal,638.15,100
2561,66.0,2020-05-28 14:04:26,Deposit,2499.33,50
2562,98.0,2020-05-29 07:40:38,Deposit,924.48,50
2563,64.0,2020-06-01 13:39:48,Deposit,817.6699999999998,5
2564,10.0,2020-06-01 19:25:34,Transfer,2411.32,0
2565,21.0,2020-06-04 18:36:09,Deposit,240.43,50
2566,23.0,2020-06-05 10:06:27,Deposit,777.71,50
2567,39.0,2020-06-15 15:49:32,Deposit,2794.17,50
2568,85.0,2020-06-20 10:06:46,Withdrawal,734.32,100
2569,87.0,2020-06-22 19:26:50,Deposit,2561.83,50
257,54.0,2002-02-23 07:19:25,Transfer,635.06,0
2570,144.0,2020-06-26 20:04:25,Withdrawal,2427.26,100
2571,73.0,2020-06-29 00:26:40,Deposit,238.11,50
